imdbID,Title,Year,Cast,Meter,Metacritic,AdjBoxOffice,LeadActor,Gender
tt0316356,Open Range,2003,"Robert Duvall, Kevin Costner, Annette Bening, Michael Gambon",79,67,75380315,Robert Duvall,m
tt0352248,Cinderella Man,2005,"Russell Crowe, Renée Zellweger, Paul Giamatti, Craig Bierko",80,69,75051576,Russell Crowe,m
tt0268695,The Time Machine,2002,"Guy Pearce, Mark Addy, Phyllida Law, Sienna Guillory",29,42,74996257,Guy Pearce,m
tt0250687,Rat Race,2001,"Breckin Meyer, Jenica Bergere, Cuba Gooding Jr., Carrie Diamond",44,52,74983538,Breckin Meyer,m
tt0430357,Miami Vice,2006,"Colin Farrell, Jamie Foxx, Li Gong, Naomie Harris",47,65,74833441,Colin Farrell,m
tt0327162,The Stepford Wives,2004,"Nicole Kidman, Matthew Broderick, Bette Midler, Glenn Close",26,42,74681115,Nicole Kidman,f
tt1411238,No Strings Attached,2011,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes",49,50,74675485,Natalie Portman,f
tt2334879,White House Down,2013,"Channing Tatum, Jamie Foxx, Maggie Gyllenhaal, Jason Clarke",51,52,74651159,Channing Tatum,m
tt0455612,Madea's Family Reunion,2006,"Tyler Perry, Blair Underwood, Lynn Whitfield, Boris Kodjoe",25,45,74597374,Tyler Perry,m
tt0457939,The Holiday,2006,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black",47,52,74597374,Cameron Diaz,f
tt1075417,Race to Witch Mountain,2009,"Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino",43,52,74399759,Dwayne Johnson,m
tt0430922,Role Models,2008,"Seann William Scott, Paul Rudd, Christopher Mintz-Plasse, Bobb'e J. Thompson",78,61,74382462,Seann William Scott,m
tt0303933,Drumline,2002,"Nick Cannon, Zoe Saldana, Orlando Jones, Leonard Roberts",82,63,74334915,Nick Cannon,m
tt0167190,Hellboy,2004,"Ron Perlman, John Hurt, Selma Blair, Rupert Evans",81,72,74303302,Ron Perlman,m
tt0363547,Dawn of the Dead,2004,"Sarah Polley, Ving Rhames, Jake Weber, Mekhi Phifer",75,58,74177364,Sarah Polley,f
tt0203009,Moulin Rouge!,2001,"Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent",76,66,74042884,Nicole Kidman,f
tt0183790,A Knight's Tale,2001,"Heath Ledger, Rufus Sewell, Shannyn Sossamon, Paul Bettany",58,54,73908505,Heath Ledger,m
tt0463985,The Fast and the Furious: Tokyo Drift,2006,"Lucas Black, Damien Marzette, Trula M. Marcus, Zachery Ty Bryan",37,46,73771137,Lucas Black,m
tt1243957,The Tourist,2010,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton",20,37,73747229,Johnny Depp,m
tt1144884,The Final Destination,2009,"Bobby Campo, Shantel VanSanten, Nick Zano, Haley Webb",29,30,73623607,Bobby Campo,m
tt0401855,Underworld: Evolution,2006,"Kate Beckinsale, Scott Speedman, Tony Curran, Derek Jacobi",16,36,73535069,Kate Beckinsale,f
tt0364751,Without a Paddle,2004,"Matthew Price, Andrew Hampton, Jarred Rumbold, Carl Snell",14,29,73295799,Matthew Price,m
tt2023587,Mama,2013,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse",65,57,73119330,Jessica Chastain,f
tt0255798,The Animal,2001,"Rob Schneider, Colleen Haskell, John C. McGinley, Edward Asner",30,43,73102230,Rob Schneider,m
tt1267297,Hercules,2014,"Dwayne Johnson, Ian McShane, John Hurt, Rufus Sewell",60,47,73066190,Dwayne Johnson,m
tt0356680,The Family Stone,2005,"Claire Danes, Diane Keaton, Rachel McAdams, Dermot Mulroney",51,56,72980348,Claire Danes,m
tt0260866,Don't Say a Word,2001,"Michael Douglas, Sean Bean, Brittany Murphy, Skye McCole Bartusiak",24,38,72833472,Michael Douglas,m
tt1702439,Safe Haven,2013,"Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati",12,34,72812964,Julianne Hough,f
tt0358135,Shall We Dance,2004,"Richard Gere, Jennifer Lopez, Susan Sarandon, Lisa Ann Walter",46,47,72792048,Richard Gere,m
tt0289879,The Butterfly Effect,2004,"Ashton Kutcher, Melora Walters, Amy Smart, Elden Henson",33,30,72666110,Ashton Kutcher,m
tt0890870,Saw IV,2007,"Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell",17,36,72630512,Tobin Bell,m
tt1111422,The Taking of Pelham 1 2 3,2009,"Denzel Washington, John Travolta, Luis Guzmán, Victor Gojcaj",51,55,72625697,Denzel Washington,m
tt3682448,Bridge of Spies,2015,"Mark Rylance, Domenick Lombardozzi, Victor Verhaeghe, Mark Fichera",92,81,72578172,Mark Rylance,m
tt2017020,The Smurfs 2,2013,"Hank Azaria, Neil Patrick Harris, Brendan Gleeson, Jayma Mays",14,34,72506598,Hank Azaria,m
tt2363213,Ragnarok,2013,"Pål Sverre Hagen, Nicolai Cleve Broch, Bjørn Sundquist, Sofia Helin",75,49,72506598,Pål Sverre Hagen,m
tt0285823,Once Upon a Time in Mexico,2003,"Antonio Banderas, Salma Hayek, Johnny Depp, Mickey Rourke",68,56,72147883,Antonio Banderas,m
tt0758746,Friday the 13th,2009,"Jared Padalecki, Danielle Panabaker, Amanda Righetti, Travis Van Winkle",25,34,72071302,Jared Padalecki,m
tt1396218,Mr. Popper's Penguins,2011,"Jim Carrey, Carla Gugino, Angela Lansbury, Ophelia Lovibond",48,53,72031169,Jim Carrey,m
tt0393735,The Shaggy Dog,2006,"Tim Allen, Kristin Davis, Zena Grey, Spencer Breslin",26,43,72000630,Tim Allen,m
tt2083355,The Best Man Holiday,2013,"Monica Calhoun, Morris Chestnut, Melissa De Sousa, Taye Diggs",69,59,71995988,Monica Calhoun,f
tt1127884,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,2008,"Miley Cyrus, The Jonas Brothers, Kenny Ortega, Billy Ray Cyrus",72,59,71950940,Miley Cyrus,f
tt2975578,The Purge: Anarchy,2014,"Frank Grillo, Carmen Ejogo, Zach Gilford, Kiele Sanchez",56,50,71860145,Frank Grillo,m
tt0409182,Poseidon,2006,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss",33,50,71646528,Josh Lucas,m
tt0245844,The Count of Monte Cristo,2002,"Jim Caviezel, Guy Pearce, Richard Harris, James Frain",73,61,71557275,Jim Caviezel,m
tt0296572,The Chronicles of Riddick,2004,"Vin Diesel, Colm Feore, Thandie Newton, Judi Dench",29,38,71532670,Vin Diesel,m
tt3750134,Ragnarok,2014,Marc Welsh,75,NA,71357627,Marc Welsh,m
tt0949731,The Happening,2008,"Mark Wahlberg, Zooey Deschanel, John Leguizamo, Ashlyn Sanchez",17,34,71287798,Mark Wahlberg,m
tt3450650,Paul Blart: Mall Cop 2,2015,"Kevin James, Raini Rodriguez, Neal McDonough, Daniella Alonso",5,13,71273170,Kevin James,m
tt3450928,Mall Cop 2,2015,Kevin James,5,NA,71273170,Kevin James,m
tt0974661,17 Again,2009,"Zac Efron, Leslie Mann, Thomas Lennon, Matthew Perry",55,48,71073392,Zac Efron,m
tt0181536,Finding Forrester,2000,"Sean Connery, Rob Brown, F. Murray Abraham, Anna Paquin",74,62,71016327,Sean Connery,m
tt0221027,Blow,2001,"Johnny Depp, Penélope Cruz, Franka Potente, Rachel Griffiths",55,52,70952165,Johnny Depp,m
tt0343737,The Good Shepherd,2006,"Matt Damon, Angelina Jolie, Alec Baldwin, Tammy Blanchard",54,61,70584224,Matt Damon,m
tt0449059,Little Miss Sunshine,2006,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin",91,80,70584224,Abigail Breslin,f
tt0421239,Red Eye,2005,"Rachel McAdams, Cillian Murphy, Brian Cox, Laura Johnson",79,71,70543608,Rachel McAdams,f
tt0337563,13 Going on 30,2004,"Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis",64,57,70525168,Jennifer Garner,f
tt0775539,Stomp the Yard,2007,"Columbus Short, Meagan Good, Ne-Yo, Darrin Dewitt Henson",26,44,70450449,Columbus Short,m
tt1596363,The Big Short,2015,"Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert",88,81,70369708,Ryan Gosling,m
tt0452694,The Time Traveler's Wife,2009,"Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana",38,47,70297239,Michelle Nolden,f
tt0265666,The Royal Tenenbaums,2001,"Gene Hackman, Anjelica Huston, Ben Stiller, Gwyneth Paltrow",80,75,70280269,Gene Hackman,m
tt1854564,Percy Jackson: Sea of Monsters,2013,"Logan Lerman, Alexandra Daddario, Douglas Smith, Leven Rambin",42,39,70055671,Logan Lerman,m
tt1758830,This Is 40,2012,"Paul Rudd, Leslie Mann, Maude Apatow, Iris Apatow",51,59,69943288,Paul Rudd,m
tt1196141,Diary of a Wimpy Kid,2010,"Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn",53,56,69819862,Zachary Gordon,m
tt0375679,Crash,2004,"Karina Arroyave, Dato Bakhtadze, Sandra Bullock, Don Cheadle",75,69,69769541,Karina Arroyave,f
tt0250797,Unfaithful,2002,"Diane Lane, Erik Per Sullivan, Richard Gere, Olivier Martinez",49,63,69705516,Diane Lane,f
tt0800039,Forgetting Sarah Marshall,2008,"Jason Segel, Kristen Bell, Mila Kunis, Russell Brand",85,67,69519418,Jason Segel,m
tt0397535,Memoirs of a Geisha,2005,"Suzuka Ohgo, Togo Igawa, Mako, Samantha Futerman",35,54,69447075,Suzuka Ohgo,f
tt0338337,Paycheck,2003,"Ben Affleck, Aaron Eckhart, Uma Thurman, Paul Giamatti",27,43,69432640,Ben Affleck,m
tt0242445,Exit Wounds,2001,"Steven Seagal, DMX, Isaiah Washington, Anthony Anderson",32,39,69070857,Steven Seagal,m
tt1524137,Contraband,2012,"Mark Wahlberg, Kate Beckinsale, Ben Foster, Giovanni Ribisi",51,51,68907091,Mark Wahlberg,m
tt0963966,The Sorcerer's Apprentice,2010,"Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer",41,46,68838020,Nicolas Cage,m
tt0381971,Curious George,2006,"Frank Welker, Will Ferrell, Shane Baumel, Timyra-Joi Beatty",69,62,68813716,Frank Welker,m
tt0430304,Littleman,2006,"Marlon Wayans, Shawn Wayans, Kerry Washington, John Witherspoon",12,26,68813716,Marlon Wayans,m
tt0479293,Little Man,2006,"Nikolaj Rasmussen, Malene Rasmussen, Lotte Bergstrøm, Beate Bille",12,NA,68813716,Nikolaj Rasmussen,m
tt1606378,A Good Day to Die Hard,2013,"Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead",14,28,68728085,Bruce Willis,m
tt1276104,Looper,2012,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano",93,84,68699851,Joseph Gordon-Levitt,m
tt0312004,The Curse of the Were-Rabbit,2005,"Peter Sallis, Ralph Fiennes, Helena Bonham Carter, Peter Kay",95,87,68350543,Peter Sallis,m
tt0445990,Invincible,2006,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Kevin Conway",71,63,68223547,Mark Wahlberg,m
tt0292506,The Recruit,2003,"Al Pacino, Colin Farrell, Bridget Moynahan, Gabriel Macht",43,56,68139667,Al Pacino,m
tt0375210,White Noise,2005,"Michael Keaton, Chandra West, Deborah Kara Unger, Ian McNeice",8,30,68106869,Michael Keaton,m
tt0437863,The Benchwarmers,2006,"Rob Schneider, David Spade, Jon Heder, Jon Lovitz",11,25,68105514,Rob Schneider,m
tt3832914,War Room,2015,"Karen Abercrombie, Priscilla C. Shirer, T.C. Stallings, Tenae Downing",34,26,68060858,Karen Abercrombie,f
tt0308506,Like Mike,2002,"Shad Moss, Morris Chestnut, Jonathan Lipnicki, Brenda Song",57,47,67986025,Shad Moss,m
tt2215285,Madea's Witness Protection,2012,"Tyler Perry, Eugene Levy, Denise Richards, Doris Roberts",21,42,67974514,Tyler Perry,m
tt0215750,Enemy at the Gates,2001,"Jude Law, Ed Harris, Rachel Weisz, Joseph Fiennes",54,53,67861445,Jude Law,m
tt1588173,Warm Bodies,2013,"Nicholas Hoult, Teresa Palmer, Analeigh Tipton, Rob Corddry",81,59,67808987,Nicholas Hoult,m
tt0377471,Be Cool,2005,"John Travolta, Uma Thurman, Vince Vaughn, Cedric the Entertainer",30,37,67741358,John Travolta,m
tt0472562,Shake Hands with the Devil,2007,"Roy Dupuis, Owen Sejake, James Gallanders, Michel Mongeau",55,57,67696686,Roy Dupuis,m
tt1402488,Happy Feet 2,2011,"Carlos Alazraqui, Lombardo Boyar, Jeffrey Garcia, Johnny A. Sanchez",46,50,67694491,Carlos Alazraqui,m
tt1179056,A Nightmare on Elm Street,2010,"Jackie Earle Haley, Kyle Gallner, Rooney Mara, Katie Cassidy",15,35,67637991,Jackie Earle Haley,m
tt0450259,Blood Diamond,2006,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers",62,64,67633378,Leonardo DiCaprio,m
tt0316465,Radio,2003,"Cuba Gooding Jr., Ed Harris, Alfre Woodard, S. Epatha Merkerson",36,38,67622478,Cuba Gooding Jr.,m
tt0423294,Surf's Up,2007,"Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder",78,64,67581946,Shia LaBeouf,m
tt1440129,Battleship,2012,"Taylor Kitsch, Alexander Skarsgård, Rihanna, Brooklyn Decker",34,41,67560035,Taylor Kitsch,m
tt0780653,The Wolfman,2010,"Simon Merrells, Gemma Whelan, Emily Blunt, Benicio Del Toro",34,43,67528898,Simon Merrells,m
tt1401152,Unknown,2011,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn",56,56,67377173,Liam Neeson,m
tt0457297,The Butterfly Effect 2,2006,"Eric Lively, Erica Durance, Dustin Milligan, Gina Holden",NA,NA,67279277,Eric Lively,m
tt1667353,Mirror Mirror,2012,"Julia Roberts, Lily Collins, Armie Hammer, Nathan Lane",49,46,67249176,Julia Roberts,f
tt0240890,Serendipity,2001,"John Cusack, Kate Beckinsale, Jeremy Piven, Bridget Moynahan",59,52,67189550,John Cusack,m
tt0272152,K-PAX,2001,"Kevin Spacey, Jeff Bridges, Mary McCormack, Alfre Woodard",41,49,67189550,Kevin Spacey,m
tt0373883,Halloween,2007,"Malcolm McDowell, Brad Dourif, Tyler Mane, Daeg Faerch",25,47,66778765,Malcolm McDowell,m
tt0871426,Baby Mama,2008,"Amy Poehler, Tina Fey, Greg Kinnear, Dax Shepard",64,55,66645801,Amy Poehler,f
tt0887883,Burn After Reading,2008,"George Clooney, Frances McDormand, Brad Pitt, John Malkovich",78,63,66645801,George Clooney,m
tt0309698,Identity,2003,"John Cusack, Ray Liotta, Amanda Peet, John Hawkes",62,64,66588100,John Cusack,m
tt0320691,Underworld,2003,"Kate Beckinsale, Scott Speedman, Michael Sheen, Shane Brolly",31,42,66588100,Kate Beckinsale,f
tt1351685,Jack the Giant Slayer,2013,"Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci",52,51,66583524,Nicholas Hoult,m
tt0889583,Brüno,2009,"Sacha Baron Cohen, Gustaf Hammarsten, Clifford Bañagale, Chibundu Orukwowu",68,54,66527356,Sacha Baron Cohen,f
tt1226229,Get Him to the Greek,2010,"Russell Brand, Rose Byrne, Tyler McKinney, Zoe Salmon",72,65,66437963,Russell Brand,m
tt0290095,The Tuxedo,2002,"Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar",22,30,66398803,Jackie Chan,m
tt0762138,Syrup,2013,"Juan Luis Acevedo, Kirstie Alley, Jolene Andersen, Max Barry",14,NA,66379280,Juan Luis Acevedo,m
tt0436697,The Queen,2006,"Helen Mirren, James Cromwell, Alex Jennings, Roger Allam",97,91,66335006,Helen Mirren,f
tt1385826,The Adjustment Bureau,2011,"Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner",72,60,66107901,Matt Damon,m
tt0359013,Blade: Trinity,2004,"Wesley Snipes, Kris Kristofferson, Dominic Purcell, Jessica Biel",25,38,65991407,Wesley Snipes,m
tt2184339,The Purge,2013,"Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane",38,41,65766548,Ethan Hawke,m
tt1535438,Hope Springs,2012,"Meryl Streep, Tommy Lee Jones, Steve Carell, Jean Smart",74,65,65591261,Meryl Streep,f
tt1709654,Citizen Gangster,2011,"Scott Speedman, Kelly Reilly, Kevin Durand, Joseph Cross",50,56,65579038,Scott Speedman,m
tt1220634,Resident Evil: Afterlife,2010,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts",23,37,65565214,Milla Jovovich,f
tt2239832,Think Like a Man Too,2014,"Adam Brody, Michael Ealy, Jerry Ferrara, Meagan Good",23,38,65528412,Adam Brody,m
tt1204975,Last Vegas,2013,"Michael Douglas, Robert De Niro, Morgan Freeman, Kevin Kline",46,48,65255938,Michael Douglas,m
tt3235814,The Visitants,2015,"Michael Bienvenu, Gene Costa, Ross DeRosa, Dana Eileen Ellis",63,NA,65250085,Michael Bienvenu,m
tt0840040,Why Did I Get Married?,2006,"Cheryl Pepsii Riley, LaVan Davis, Donna Stewart, Cordell Moore",46,NA,65154668,Cheryl Pepsii Riley,f
tt1028576,Secretariat,2010,"Diane Lane, John Malkovich, Dylan Walsh, Margo Martindale",64,61,65128840,Diane Lane,f
tt0349683,King Arthur,2004,"Clive Owen, Ioan Gruffudd, Mads Mikkelsen, Joel Edgerton",31,46,65109842,Clive Owen,m
tt0443295,"Yours, Mine & Ours",2005,"Dennis Quaid, Rene Russo, Sean Faris, Katija Pevec",6,38,65060944,Dennis Quaid,m
tt0901476,Bride Wars,2009,"Kate Hudson, Anne Hathaway, Bryan Greenberg, Chris Pratt",10,24,64975051,Kate Hudson,f
tt0121164,Corpse Bride,2005,"Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman",83,83,64939107,Johnny Depp,m
tt0406816,The Guardian,2006,"Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller",37,53,64918600,Kevin Costner,m
tt0356470,A Cinderella Story,2004,"Hilary Duff, Jennifer Coolidge, Chad Michael Murray, Dan Byrd",11,25,64732029,Hilary Duff,m
tt1496025,Underworld: Awakening,2012,"Kate Beckinsale, Stephen Rea, Michael Ealy, Theo James",26,39,64555064,Kate Beckinsale,f
tt1821658,The Nut Job,2014,"Will Arnett, Brendan Fraser, Liam Neeson, Katherine Heigl",10,37,64523375,Will Arnett,m
tt0293508,The Phantom of the Opera,2004,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson",32,40,64480153,Gerard Butler,m
tt0466909,The Omen,2006,"Predrag Bjelac, Carlo Sabatini, Bohumil Svarc, Liev Schreiber",27,43,64446465,Predrag Bjelac,m
tt1023481,Step Up 2: The Streets,2008,"Briana Evigan, Robert Hoffman, Adam G. Sevani, Cassie Ventura",27,50,64103756,Briana Evigan,f
tt0384642,Kicking & Screaming,2005,"Will Ferrell, Robert Duvall, Mike Ditka, Kate Walsh",41,45,64086248,Will Ferrell,m
tt0808510,Tooth Fairy,2010,"Dwayne Johnson, Ashley Judd, Stephen Merchant, Ryan Sheckler",18,36,63928811,Dwayne Johnson,m
tt0280030,Return to Never Land,2002,"Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett",45,49,63885701,Harriet Owen,f
tt0414982,Final Destination 3,2006,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson",43,41,63856296,Mary Elizabeth Winstead,f
tt0318627,Resident Evil: Apocalypse,2004,"Milla Jovovich, Sienna Guillory, Oded Fehr, Thomas Kretschmann",21,35,63850464,Milla Jovovich,f
tt0203019,Men of Honor,2000,"Robert De Niro, Cuba Gooding Jr., Charlize Theron, Aunjanue Ellis",41,56,63831796,Robert De Niro,m
tt1282140,Easy A,2010,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd",85,72,63710624,Emma Stone,f
tt0313542,Runaway Jury,2003,"John Cusack, Gene Hackman, Dustin Hoffman, Rachel Weisz",72,61,63614263,John Cusack,m
tt0906108,Why Did I Get Married?,2007,"Tyler Perry, Sharon Leal, Janet Jackson, Malik Yoba",46,54,63336560,Tyler Perry,m
tt1981677,Pitch Perfect,2012,"Anna Kendrick, Skylar Astin, Ben Platt, Brittany Snow",81,66,63311628,Anna Kendrick,f
tt0035423,Kate & Leopold,2001,"Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer",50,44,63292556,Meg Ryan,f
tt0265298,Big Fat Liar,2002,"Frankie Muniz, Paul Giamatti, Amanda Bynes, Amanda Detmer",42,36,63224358,Frankie Muniz,m
tt1731141,Ender's Game,2013,"Asa Butterfield, Harrison Ford, Hailee Steinfeld, Abigail Breslin",60,51,63009255,Asa Butterfield,m
tt1706593,Chronicle,2012,"Dane DeHaan, Alex Russell, Michael B. Jordan, Michael Kelly",85,69,63000769,Dane DeHaan,m
tt1135084,Takers,2010,"Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy",28,45,62946969,Chris Brown,m
tt0299172,Home on the Range,2004,"G.W. Bailey, Roseanne Barr, Bobby Block, Steve Buscemi",54,50,62842962,G.W. Bailey,m
tt1132626,Saw V,2008,"Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell",12,20,62666948,Tobin Bell,m
tt1327194,The Lucky One,2012,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart",20,39,62586290,Zac Efron,m
tt0316396,Peter Pan,2003,"Jason Isaacs, Jeremy Sumpter, Rachel Hurd-Wood, Lynn Redgrave",77,64,62579884,Jason Isaacs,m
tt0482571,The Prestige,2006,"Hugh Jackman, Christian Bale, Michael Caine, Piper Perabo",76,66,62557924,Hugh Jackman,m
tt0190590,"O Brother, Where Art Thou?",2000,"George Clooney, John Turturro, Tim Blake Nelson, John Goodman",77,69,62450155,George Clooney,m
tt1392214,Prisoners,2013,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Maria Bello",81,74,62294401,Hugh Jackman,m
tt0242423,"Dude, Where's My Car?",2000,"Ashton Kutcher, Seann William Scott, Jennifer Garner, Marla Sokoloff",18,30,62173827,Ashton Kutcher,m
tt0382077,Hide and Seek,2005,"Robert De Niro, Dakota Fanning, Famke Janssen, Elisabeth Shue",13,35,62136857,Robert De Niro,m
tt1067583,Water for Elephants,2011,"Reese Witherspoon, Robert Pattinson, Christoph Waltz, Paul Schneider",60,52,62088540,Reese Witherspoon,f
tt0453556,TMNT,2007,"Chris Evans, Sarah Michelle Gellar, Mako, Kevin Smith",34,41,62074419,Chris Evans,m
tt0365737,Syriana,2005,"Kayvan Novak, George Clooney, Amr Waked, Christopher Plummer",72,76,61893183,Kayvan Novak,m
tt0443536,Hoodwinked!,2005,"Anne Hathaway, Glenn Close, James Belushi, Patrick Warburton",46,45,61893183,Anne Hathaway,f
tt0283426,The Jungle Book 2,2003,"John Goodman, Haley Joel Osment, Mae Whitman, Connor Funk",19,38,61804101,John Goodman,m
tt1815862,After Earth,2013,"Jaden Smith, Will Smith, Sophie Okonedo, Zoë Kravitz",11,33,61783791,Jaden Smith,m
tt1645170,The Dictator,2012,"Sacha Baron Cohen, Sayed Badreya, Rocky Citron, Liam Campora",57,58,61757332,Sacha Baron Cohen,f
tt0410297,The Lake House,2006,"Keanu Reeves, Sandra Bullock, Christopher Plummer, Ebon Moss-Bachrach",35,52,61731687,Keanu Reeves,m
tt0327850,The Rundown,2003,"Dwayne Johnson, Seann William Scott, Rosario Dawson, Christopher Walken",71,59,61545506,Dwayne Johnson,m
tt0183649,Phone Booth,2002,"Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell",71,56,61504867,Colin Farrell,m
tt0381849,3:10 to Yuma,2007,"Russell Crowe, Christian Bale, Logan Lerman, Dallas Roberts",89,76,61500718,Russell Crowe,m
tt0422093,Diary of a Mad Black Woman,2005,"Kimberly Elise, Steve Harris, Tyler Perry, Shemar Moore",16,36,61405835,Kimberly Elise,f
tt1189340,The Lincoln Lawyer,2011,"Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy",83,63,61348132,Matthew McConaughey,m
